Person,Vote
2998,1
2999,0
3000,1
3001,0
3002,1
3003,0
3004,1
3005,0
3006,1
3007,0
3008,0
3009,1
3010,1
3011,1
3012,0
3013,1
3014,1
3015,0
3016,1
3017,0
3018,0
3019,0
3020,0
3021,1
3022,1
3023,0
3024,0
3025,1
3026,0
3027,1
3028,1
3029,0
3030,1
3031,1
3032,1
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,1
3040,1
3041,0
3042,1
3043,0
3044,0
3045,0
3046,1
3047,0
3048,0
3049,0
3050,0
3051,1
3052,0
3053,1
3054,1
3055,0
3056,1
3057,0
3058,0
3059,1
3060,0
3061,1
3062,0
3063,0
3064,0
3065,1
3066,0
3067,0
3068,0
3069,0
3070,1
3071,1
3072,1
3073,0
3074,0
3075,0
3076,1
3077,0
3078,1
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,0
3092,1
3093,0
3094,1
3095,1
3096,1
3097,0
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3119,1
3120,1
3121,1
3122,0
3123,0
3124,1
3125,0
3126,1
3127,0
3128,0
3129,0
3130,1
3131,0
3132,1
3133,1
3134,1
3135,1
3136,1
3137,0
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,0
3147,0
3148,1
3149,0
3150,1
3151,1
3152,0
3153,0
3154,0
3155,0
3156,1
3157,1
3158,1
3159,0
3160,1
3161,0
3162,0
3163,0
3164,0
3165,1
3166,0
3167,0
3168,0
3169,1
3170,0
3171,1
3172,1
3173,0
3174,1
3175,0
3176,0
3177,1
3178,1
3179,1
3180,0
3181,1
3182,0
3183,0
3184,0
3185,0
3186,1
3187,0
3188,1
3189,1
3190,1
3191,0
3192,0
3193,1
3194,1
3195,0
3196,1
3197,1
3198,1
3199,1
3200,0
3201,0
3202,1
3203,0
3204,1
3205,0
3206,0
3207,1
3208,0
3209,0
3210,1
3211,1
3212,0
3213,0
3214,1
3215,1
3216,0
3217,0
3218,1
3219,0
3220,1
3221,1
3222,0
3223,1
3224,1
3225,0
3226,0
3227,0
3228,1
3229,0
3230,1
3231,1
3232,0
3233,0
3234,0
3235,0
3236,1
3237,1
3238,0
3239,1
3240,1
3241,0
3242,1
3243,1
3244,0
3245,0
3246,1
3247,1
3248,1
3249,0
3250,1
3251,1
3252,1
3253,0
3254,0
3255,0
3256,0
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,0
3264,1
3265,0
3266,1
3267,0
3268,1
3269,0
3270,0
3271,1
3272,1
3273,1
3274,0
3275,1
3276,0
3277,1
3278,1
3279,0
3280,0
3281,1
3282,0
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,0
3291,0
3292,0
3293,0
3294,1
3295,0
3296,1
3297,0
3298,0
3299,0
3300,1
3301,0
3302,0
3303,1
3304,1
3305,0
3306,1
3307,0
3308,1
3309,0
3310,1
3311,0
3312,1
3313,0
3314,1
3315,0
3316,1
3317,1
3318,1
3319,1
3320,0
3321,1
3322,1
3323,1
3324,0
3325,0
3326,1
3327,0
3328,0
3329,0
3330,1
3331,0
3332,1
3333,1
3334,0
3335,0
3336,1
3337,1
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,1
3345,0
3346,1
3347,1
3348,1
3349,1
3350,1
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,0
3358,1
3359,0
3360,1
3361,1
3362,0
3363,0
3364,1
3365,1
3366,1
3367,1
3368,1
3369,0
3370,1
3371,1
3372,0
3373,1
3374,1
3375,1
3376,1
3377,1
3378,1
3379,0
3380,0
3381,1
3382,0
3383,0
3384,1
3385,1
3386,0
3387,1
3388,0
3389,0
3390,0
3391,0
3392,0
3393,1
3394,0
3395,0
3396,0
3397,1
3398,0
3399,1
3400,1
3401,1
3402,0
3403,0
3404,0
3405,0
3406,1
3407,1
3408,0
3409,0
3410,0
3411,0
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,0
3419,0
3420,0
3421,0
3422,0
3423,0
3424,1
3425,1
3426,0
3427,0
3428,1
3429,1
3430,0
3431,1
3432,1
3433,0
3434,0
3435,0
3436,0
3437,0
3438,1
3439,0
3440,1
3441,1
3442,1
3443,0
3444,0
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,0
3452,1
3453,1
3454,0
3455,0
3456,0
3457,1
3458,1
3459,1
3460,1
3461,1
3462,0
3463,1
3464,0
3465,0
3466,0
3467,0
3468,0
3469,1
3470,0
3471,0
3472,0
3473,0
3474,1
3475,0
3476,0
3477,1
3478,1
3479,1
3480,1
3481,0
3482,1
3483,0
3484,1
3485,0
3486,0
3487,1
3488,0
3489,1
3490,1
3491,1
3492,0
3493,0
3494,1
3495,1
3496,1
3497,1
3498,1
3499,0
3500,1
3501,0
3502,0
3503,1
3504,1
3505,1
3506,0
3507,0
3508,0
3509,1
3510,1
3511,1
3512,1
3513,1
3514,1
3515,0
3516,0
3517,0
3518,0
3519,1
3520,1
3521,1
3522,1
3523,0
3524,1
3525,1
3526,0
3527,1
3528,0
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,0
3538,1
3539,0
3540,0
3541,0
3542,1
3543,0
3544,1
3545,1
3546,0
3547,1
3548,1
3549,1
3550,0
3551,1
3552,0
3553,0
3554,1
3555,1
3556,1
3557,0
3558,0
3559,0
3560,1
3561,1
3562,1
3563,1
3564,1
3565,1
3566,0
3567,1
3568,0
3569,1
3570,0
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,0
3578,1
3579,0
3580,1
3581,0
3582,0
3583,0
3584,0
3585,1
3586,1
3587,0
3588,1
3589,1
3590,0
3591,0
3592,1
3593,0
3594,0
3595,1
3596,1
3597,1
3598,1
3599,0
3600,0
3601,1
3602,0
3603,1
3604,0
3605,0
3606,0
3607,1
3608,1
3609,0
3610,1
3611,0
3612,0
3613,1
3614,0
3615,0
3616,0
3617,1
3618,0
3619,1
3620,1
3621,1
3622,1
3623,1
3624,0
3625,0
3626,0
3627,0
3628,1
3629,0
3630,0
3631,0
3632,0
3633,1
3634,1
3635,0
3636,0
3637,1
3638,0
3639,0
3640,1
3641,1
3642,0
3643,0
3644,0
3645,1
3646,1
3647,0
3648,1
3649,1
3650,1
3651,0
3652,1
3653,1
3654,1
3655,0
3656,0
3657,0
3658,1
3659,1
3660,0
3661,1
3662,1
3663,0
3664,0
3665,0
3666,1
3667,1
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,1
3676,1
3677,0
3678,0
3679,0
3680,1
3681,0
3682,1
3683,0
3684,1
3685,1
3686,1
3687,1
3688,0
3689,0
3690,0
3691,1
3692,0
3693,0
3694,0
3695,1
3696,1
3697,1
3698,0
3699,0
3700,0
3701,1
3702,0
3703,0
3704,0
3705,1
3706,1
3707,1
3708,0
3709,0
3710,1
3711,0
3712,0
3713,1
3714,1
3715,0
3716,0
3717,1
3718,1
3719,1
3720,1
3721,1
3722,0
3723,0
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,1
3731,0
3732,1
3733,1
3734,1
3735,1
3736,0
3737,0
3738,0
3739,0
3740,0
3741,1
3742,0
3743,0
3744,1
3745,0
3746,0
3747,0
3748,0
3749,1
3750,0
3751,1
3752,0
3753,0
3754,0
3755,0
3756,1
3757,0
3758,0
3759,0
3760,0
3761,0
3762,0
3763,0
3764,0
3765,1
3766,1
3767,0
3768,1
3769,1
3770,0
3771,0
3772,1
3773,1
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,1
3781,1
3782,1
3783,1
3784,0
3785,0
3786,0
3787,1
3788,0
3789,0
3790,0
3791,1
3792,0
3793,1
3794,0
3795,0
3796,1
3797,1
3798,0
3799,0
3800,0
3801,0
3802,1
3803,0
3804,1
3805,0
3806,1
3807,1
3808,0
3809,1
3810,0
3811,0
3812,0
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,0
3820,0
3821,1
3822,1
3823,1
3824,0
3825,0
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,0
3833,0
3834,0
3835,0
3836,1
3837,1
3838,1
3839,1
3840,1
3841,1
3842,0
3843,1
3844,0
3845,1
3846,1
3847,0
3848,0
3849,1
3850,0
3851,0
3852,1
3853,0
3854,1
3855,0
3856,0
3857,1
3858,0
3859,0
3860,1
3861,0
3862,0
3863,0
3864,0
3865,1
3866,0
3867,1
3868,1
3869,0
3870,1
3871,1
3872,1
3873,1
3874,1
3875,0
3876,0
3877,1
3878,1
3879,1
3880,1
3881,1
3882,0
3883,1
3884,1
3885,1
3886,0
3887,0
3888,0
3889,0
3890,1
3891,0
3892,0
3893,0
3894,0
3895,0
3896,0
3897,0
3898,0
3899,0
3900,1
3901,1
3902,0
3903,1
3904,0
3905,1
3906,1
3907,1
3908,1
3909,0
3910,1
3911,0
3912,1
3913,0
3914,0
3915,1
3916,0
3917,0
3918,0
3919,0
3920,1
3921,1
3922,1
3923,0
3924,1
3925,1
3926,1
3927,1
3928,1
3929,0
3930,0
3931,0
3932,1
3933,0
3934,1
3935,0
3936,0
3937,1
3938,1
3939,0
3940,0
3941,1
3942,0
3943,0
3944,0
3945,0
3946,0
3947,1
3948,0
3949,0
3950,0
3951,1
3952,0
3953,1
3954,0
3955,0
3956,1
3957,0
3958,1
3959,1
3960,1
3961,1
3962,0
3963,1
3964,1
3965,1
3966,1
3967,0
3968,0
3969,0
3970,1
3971,0
3972,1
3973,0
3974,1
3975,0
3976,0
3977,0
3978,0
3979,0
3980,0
3981,0
3982,1
3983,0
3984,1
3985,1
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,0
3993,0
3994,1
3995,0
3996,0
3997,1
3998,1
3999,0
4000,0
4001,0
4002,0
4003,0
4004,1
4005,0
4006,1
4007,0
4008,0
4009,1
4010,1
4011,0
4012,0
4013,1
4014,1
4015,0
4016,1
4017,1
4018,0
4019,0
4020,1
4021,0
4022,1
4023,1
4024,1
4025,0
4026,1
4027,1
4028,1
4029,0
4030,1
4031,0
4032,0
4033,0
4034,0
4035,1
4036,1
4037,1
4038,1
4039,0
4040,0
4041,1
4042,1
4043,0
4044,0
4045,0
4046,0
4047,0
4048,1
4049,0
4050,0
4051,1
4052,1
4053,1
4054,0
4055,0
4056,1
4057,0
4058,0
4059,0
4060,1
4061,0
4062,1
4063,0
4064,1
4065,1
4066,0
4067,0
4068,0
4069,0
4070,1
4071,1
4072,1
4073,0
4074,1
4075,0
4076,0
4077,0
4078,1
4079,1
4080,1
4081,0
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,1
4089,1
4090,1
4091,1
4092,1
4093,1
4094,1
4095,1
4096,1
4097,1
4098,1
4099,1
4100,1
4101,1
4102,0
4103,0
4104,1
4105,0
4106,1
4107,0
4108,1
4109,1
4110,0
4111,0
4112,1
4113,0
4114,0
4115,0
4116,1
4117,0
4118,0
4119,1
4120,0
4121,0
4122,1
4123,1
4124,0
4125,0
4126,1
4127,1
4128,0
4129,1
4130,0
4131,0
4132,0
4133,0
4134,1
4135,0
4136,0
4137,1
4138,0
4139,0
4140,0
4141,0
4142,1
4143,0
4144,1
4145,0
4146,1
4147,0
4148,1
4149,0
4150,1
4151,1
4152,0
4153,1
4154,0
4155,1
4156,0
4157,0
4158,1
4159,1
4160,1
4161,1
4162,1
4163,0
4164,0
4165,1
4166,0
4167,0
4168,1
4169,1
4170,0
4171,1
4172,1
4173,0
4174,0
4175,0
4176,1
4177,0
4178,0
4179,0
4180,0
4181,1
4182,1
4183,1
4184,0
4185,1
4186,0
4187,0
4188,1
4189,1
4190,1
4191,1
4192,0
4193,0
4194,0
4195,0
4196,1
4197,0
4198,0
4199,0
4200,0
4201,1
4202,1
4203,1
4204,1
4205,1
4206,1
4207,1
4208,0
4209,1
4210,1
4211,0
4212,1
4213,0
4214,1
4215,1
4216,1
4217,0
4218,1
4219,0
4220,1
4221,0
4222,1
4223,0
4224,1
4225,0
4226,1
4227,1
4228,0
4229,0
4230,0
4231,1
4232,0
4233,1
4234,0
4235,1
4236,0
4237,0
4238,0
4239,0
4240,0
4241,1
4242,0
4243,0
4244,0
4245,0
4246,1
4247,1
4248,0
4249,1
4250,1
4251,0
4252,1
4253,1
4254,1
4255,0
4256,1
4257,0
4258,1
4259,0
4260,0
4261,1
4262,0
4263,0
4264,0
4265,1
4266,0
4267,1
4268,1
4269,1
4270,0
4271,1
4272,1
4273,0
4274,0
4275,0
4276,1
4277,1
4278,1
4279,0
4280,1
4281,1
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,0
4289,1
4290,1
4291,0
4292,1
4293,1
4294,0
4295,0
4296,1
4297,1
4298,1
4299,0
4300,1
4301,1
4302,1
4303,0
4304,0
4305,1
4306,0
4307,1
4308,0
4309,0
4310,1
4311,0
4312,1
4313,1
4314,0
4315,0
4316,1
4317,0
4318,1
4319,1
4320,1
4321,0
4322,1
4323,0
4324,1
4325,1
4326,1
4327,0
4328,0
4329,0
4330,0
4331,0
4332,0
4333,1
4334,0
4335,0
4336,0
4337,0
4338,0
4339,0
4340,1
4341,0
4342,0
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,0
4350,0
4351,1
4352,1
4353,1
4354,0
4355,0
4356,1
4357,0
4358,0
4359,0
4360,0
4361,1
4362,0
4363,1
4364,1
4365,0
4366,0
4367,1
4368,1
4369,1
4370,1
4371,0
4372,0
4373,0
4374,1
4375,1
4376,1
4377,0
4378,1
4379,1
4380,0
4381,0
4382,1
4383,1
4384,1
4385,0
4386,0
4387,0
4388,1
4389,1
4390,1
4391,0
4392,0
4393,1
4394,0
4395,0
4396,0
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,0
4404,0
4405,0
4406,0
4407,0
4408,1
4409,1
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,1
4417,0
4418,0
4419,0
4420,0
4421,1
4422,0
4423,0
4424,0
4425,0
4426,1
4427,1
4428,1
4429,1
4430,0
4431,1
4432,1
4433,1
4434,1
4435,0
4436,0
4437,1
4438,1
4439,1
4440,0
4441,0
4442,1
4443,0
4444,1
4445,0
4446,1
4447,0
4448,1
4449,0
4450,0
4451,0
4452,0
4453,0
4454,0
4455,1
4456,1
4457,1
4458,0
4459,0
4460,1
4461,1
4462,1
4463,1
4464,1
4465,1
4466,0
4467,0
4468,1
4469,0
4470,0
4471,0
4472,1
4473,0
4474,0
4475,0
4476,0
4477,0
4478,0
4479,1
4480,1
4481,0
4482,0
4483,1
4484,0
4485,1
4486,1
4487,0
4488,1
4489,1
4490,0
4491,1
4492,0
4493,0
4494,0
4495,1
4496,0
4497,1
4498,1
4499,0
4500,0
4501,0
4502,1
4503,0
4504,1
4505,1
4506,1
4507,1
4508,1
4509,0
4510,0
4511,0
4512,0
4513,0
4514,0
4515,0
4516,1
4517,0
4518,0
4519,0
4520,0
4521,1
4522,0
4523,0
4524,1
4525,0
4526,0
4527,0
4528,0
4529,1
4530,0
4531,1
4532,1
4533,0
4534,0
4535,0
4536,0
4537,0
4538,1
4539,0
4540,0
4541,0
4542,1
4543,1
4544,1
4545,1
4546,0
4547,1
4548,1
4549,0
4550,0
4551,1
4552,0
4553,1
4554,0
4555,1
4556,1
4557,1
4558,1
4559,0
4560,0
4561,1
4562,0
4563,0
4564,1
4565,1
4566,0
4567,1
4568,1
4569,0
4570,0
4571,0
4572,0
4573,0
4574,1
4575,0
4576,1
4577,0
4578,0
4579,1
4580,0
4581,1
4582,0
4583,1
4584,1
4585,1
4586,1
4587,1
4588,1
4589,0
4590,1
4591,1
4592,0
4593,1
4594,0
4595,1
4596,1
4597,0
4598,0
4599,0
4600,1
4601,0
4602,1
4603,1
4604,1
4605,1
4606,0
4607,0
4608,0
4609,1
4610,0
4611,0
4612,0
4613,1
4614,1
4615,0
4616,0
4617,1
4618,0
4619,0
4620,1
4621,1
4622,0
4623,1
4624,0
4625,0
4626,1
4627,1
4628,1
4629,1
4630,0
4631,1
4632,0
4633,1
4634,0
4635,0
4636,1
4637,0
4638,0
4639,1
4640,1
4641,0
4642,0
4643,0
4644,1
4645,0
4646,0
4647,1
4648,0
4649,0
4650,1
4651,0
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,0
4661,0
4662,0
4663,0
4664,1
4665,0
4666,0
4667,0
4668,1
4669,1
4670,1
4671,0
4672,1
4673,1
4674,1
4675,1
4676,1
4677,0
4678,0
4679,0
4680,0
4681,1
4682,1
4683,1
4684,1
4685,0
4686,1
4687,0
4688,0
4689,1
4690,1
4691,1
4692,1
4693,0
4694,0
4695,1
4696,0
4697,0
4698,0
4699,1
4700,1
4701,0
4702,1
4703,1
4704,1
4705,1
4706,0
4707,1
4708,1
4709,0
4710,0
4711,1
4712,1
4713,1
4714,0
4715,0
4716,1
4717,1
4718,1
4719,1
4720,0
4721,0
4722,1
4723,0
4724,0
4725,1
4726,1
4727,0
4728,1
4729,0
4730,0
4731,0
4732,0
4733,0
4734,0
4735,0
4736,1
4737,1
4738,0
4739,0
4740,0
4741,0
4742,0
4743,1
4744,1
4745,0
4746,1
4747,1
4748,1
4749,0
4750,0
4751,0
4752,1
4753,1
4754,0
4755,1
4756,1
4757,0
4758,0
4759,1
4760,1
4761,0
4762,1
4763,0
4764,1
4765,1
4766,1
4767,1
4768,0
4769,0
4770,1
4771,0
4772,1
4773,0
4774,1
4775,0
4776,0
4777,0
4778,1
4779,0
4780,1
4781,1
4782,1
4783,1
4784,1
4785,1
4786,1
4787,0
4788,1
4789,0
4790,1
4791,1
4792,1
4793,1
4794,1
4795,0
4796,1
4797,0
4798,1
4799,0
4800,0
4801,1
4802,0
4803,0
4804,0
4805,1
4806,0
4807,1
4808,1
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,1
4817,0
4818,0
4819,1
4820,0
4821,0
4822,1
4823,0
4824,0
4825,1
4826,0
4827,1
4828,0
4829,0
4830,0
4831,1
4832,0
4833,0
4834,0
4835,1
4836,0
4837,0
4838,1
4839,0
4840,1
4841,1
4842,0
4843,1
4844,1
4845,1
4846,0
4847,1
4848,0
4849,1
4850,1
4851,1
4852,0
4853,1
4854,1
4855,0
4856,1
4857,1
4858,1
4859,1
4860,0
4861,0
4862,0
4863,1
4864,1
4865,0
4866,0
4867,0
4868,1
4869,0
4870,0
4871,1
4872,1
4873,0
4874,1
4875,0
4876,1
4877,0
4878,0
4879,1
4880,1
4881,1
4882,1
4883,0
4884,1
4885,1
4886,0
4887,0
4888,1
4889,1
4890,1
4891,1
4892,1
4893,1
4894,0
4895,0
4896,1
4897,0
4898,0
4899,1
4900,1
4901,1
4902,1
4903,0
4904,1
4905,1
4906,0
4907,1
4908,1
4909,1
4910,1
4911,0
4912,0
4913,1
4914,0
4915,0
4916,1
4917,0
4918,0
4919,1
4920,1
4921,1
4922,0
4923,1
4924,0
4925,0
4926,0
4927,0
4928,1
4929,0
4930,0
4931,1
4932,1
4933,0
4934,1
4935,0
4936,0
4937,1
4938,0
4939,1
4940,0
4941,1
4942,0
4943,0
4944,0
4945,0
4946,1
4947,1
4948,1
4949,0
4950,0
4951,1
4952,0
4953,1
4954,0
4955,1
4956,0
4957,0
4958,0
4959,1
4960,0
4961,0
4962,1
4963,1
4964,1
4965,0
4966,1
4967,1
4968,1
4969,0
4970,1
4971,1
4972,0
4973,0
4974,1
4975,0
4976,1
4977,0
4978,1
4979,1
4980,0
4981,0
4982,0
4983,0
4984,1
4985,0
4986,1
4987,0
4988,0
4989,1
4990,1
4991,0
4992,1
4993,1
4994,0
4995,1
4996,0
4997,0
4998,0
4999,0
5000,0
5001,0
5002,1
5003,0
5004,0
5005,0
5006,1
5007,0
5008,1
5009,1
5010,1
5011,1
5012,0
5013,0
5014,1
5015,1
5016,0
5017,1
5018,0
5019,1
5020,0
5021,1
5022,0
5023,1
5024,0
5025,1
5026,0
5027,1
5028,1
5029,1
5030,0
5031,0
5032,0
5033,1
5034,1
5035,0
5036,0
5037,1
5038,0
5039,1
5040,0
5041,0
5042,0
5043,1
5044,0
5045,1
5046,1
5047,1
5048,0
5049,1
5050,1
5051,1
5052,1
5053,0
5054,0
5055,1
5056,0
5057,1
5058,1
5059,0
5060,1
5061,0
5062,0
5063,0
5064,0
5065,1
5066,1
5067,1
5068,1
5069,1
5070,0
5071,1
5072,0
5073,1
5074,1
5075,1
5076,0
5077,0
5078,0
5079,1
5080,0
5081,1
5082,0
5083,1
5084,1
5085,1
5086,1
5087,1
5088,0
5089,0
5090,1
5091,1
5092,0
5093,0
5094,1
5095,0
5096,1
5097,0
5098,0
5099,1
5100,0
5101,1
5102,1
5103,0
5104,0
5105,1
5106,1
5107,0
5108,0
5109,1
5110,0
5111,0
5112,0
5113,0
5114,1
5115,0
5116,1
5117,1
5118,0
5119,1
5120,0
5121,0
5122,1
5123,1
5124,1
5125,1
5126,1
5127,0
5128,1
5129,1
5130,0
5131,1
5132,0
5133,0
5134,0
5135,1
5136,1
5137,1
5138,1
5139,0
5140,0
5141,1
5142,0
5143,1
5144,0
5145,0
5146,1
5147,0
5148,0
5149,0
5150,1
5151,1
5152,1
5153,0
5154,0
5155,0
5156,1
5157,1
5158,0
5159,1
5160,1
5161,0
5162,0
5163,0
5164,0
5165,0
5166,1
5167,0
5168,1
5169,0
5170,1
5171,0
5172,0
5173,1
5174,1
5175,0
5176,0
5177,0
5178,1
5179,0
5180,1
5181,0
5182,1
5183,0
5184,1
5185,1
5186,0
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,1
5199,0
5200,1
5201,1
5202,1
5203,0
5204,0
5205,1
5206,0
5207,1
5208,0
5209,1
5210,1
5211,0
5212,1
5213,1
5214,0
5215,0
5216,1
5217,0
5218,1
5219,0
5220,1
5221,1
5222,1
5223,0
5224,0
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,0
5232,1
5233,0
5234,1
5235,0
5236,0
5237,0
5238,1
5239,1
5240,0
5241,1
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,1
5249,0
5250,0
5251,0
5252,0
5253,1
5254,1
5255,0
5256,0
5257,0
5258,0
5259,1
5260,0
5261,1
5262,0
5263,1
5264,1
5265,1
5266,0
5267,0
5268,1
5269,1
5270,1
5271,0
5272,1
5273,1
5274,1
5275,1
5276,1
5277,0
5278,1
5279,0
5280,0
5281,1
5282,0
5283,0
5284,1
5285,0
5286,0
5287,0
5288,1
5289,0
5290,1
5291,1
5292,0
5293,1
5294,1
5295,0
5296,1
5297,0
5298,0
5299,1
5300,0
5301,1
5302,0
5303,1
5304,1
5305,0
5306,0
5307,1
5308,1
5309,1
5310,0
5311,0
5312,0
5313,1
5314,0
5315,0
5316,1
5317,1
5318,0
5319,1
5320,1
5321,1
5322,1
5323,0
5324,0
5325,0
5326,1
5327,1
5328,0
5329,1
5330,1
5331,0
5332,1
5333,1
5334,1
5335,0
5336,0
5337,1
5338,1
5339,0
5340,0
5341,0
5342,1
5343,1
5344,1
5345,0
5346,0
5347,1
5348,1
5349,0
5350,1
5351,0
5352,0
5353,1
5354,0
5355,1
5356,0
5357,0
5358,0
5359,0
5360,0
5361,1
5362,1
5363,1
5364,1
5365,1
5366,0
5367,1
5368,1
5369,0
5370,1
5371,1
5372,1
5373,0
5374,1
5375,1
5376,0
5377,0
5378,0
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,0
5386,0
5387,0
5388,1
5389,0
5390,1
5391,0
5392,1
5393,1
5394,0
5395,0
5396,0
5397,0
5398,0
5399,1
5400,1
5401,1
5402,1
5403,1
5404,0
5405,0
5406,1
5407,0
5408,1
5409,1
5410,1
5411,1
5412,0
5413,0
5414,1
5415,0
5416,0
5417,0
5418,1
5419,1
5420,1
5421,1
5422,1
5423,1
5424,1
5425,1
5426,0
5427,0
5428,1
5429,1
5430,1
5431,1
5432,0
5433,1
5434,1
5435,1
5436,0
5437,1
5438,1
5439,0
5440,1
5441,0
5442,1
5443,1
5444,0
5445,1
5446,1
5447,1
5448,0
5449,1
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,0
5457,0
5458,1
5459,1
5460,1
5461,0
5462,0
5463,0
5464,1
5465,0
5466,0
5467,0
5468,0
5469,1
5470,1
5471,0
5472,1
5473,1
5474,1
5475,0
5476,1
5477,1
5478,1
5479,1
5480,0
5481,1
5482,1
5483,1
5484,0
5485,0
5486,0
5487,1
5488,1
5489,0
5490,0
5491,1
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,1
5500,1
5501,0
5502,1
5503,0
5504,1
5505,1
5506,0
5507,0
5508,1
5509,1
5510,1
5511,1
5512,1
5513,1
5514,1
5515,0
5516,0
5517,1
5518,0
5519,1
5520,1
5521,1
5522,1
5523,1
5524,0
5525,0
5526,1
5527,0
5528,0
5529,0
5530,0
5531,1
5532,0
5533,0
5534,1
5535,0
5536,1
5537,1
5538,0
5539,0
5540,0
5541,1
5542,1
5543,1
5544,1
5545,0
5546,0
5547,1
5548,1
5549,1
5550,1
5551,0
5552,0
5553,0
5554,1
5555,0
5556,1
5557,0
5558,0
5559,1
5560,0
5561,1
5562,1
5563,0
5564,0
5565,0
5566,1
5567,1
5568,1
5569,1
5570,0
5571,0
5572,0
5573,1
5574,1
5575,1
5576,1
5577,0
5578,1
5579,1
5580,0
5581,1
5582,0
5583,1
5584,1
5585,0
5586,0
5587,0
5588,0
5589,1
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,1
5598,1
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,1
5606,1
5607,0
5608,0
5609,1
5610,1
5611,0
5612,1
5613,0
5614,1
5615,1
5616,1
5617,0
5618,1
5619,0
5620,0
5621,1
5622,0
5623,0
5624,0
5625,1
5626,0
5627,0
5628,1
5629,1
5630,1
5631,1
5632,0
5633,0
5634,0
5635,1
5636,0
5637,0
5638,0
5639,1
5640,0
5641,1
5642,1
5643,1
5644,0
5645,1
5646,0
5647,0
5648,0
5649,0
5650,1
5651,0
5652,0
5653,1
5654,1
5655,1
5656,0
5657,1
5658,1
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,0
5667,1
5668,1
5669,0
5670,0
5671,1
5672,0
5673,0
5674,0
5675,1
5676,0
5677,0
5678,1
5679,1
5680,0
5681,1
5682,0
5683,0
5684,1
5685,1
5686,1
5687,0
5688,0
5689,1
5690,1
5691,0
5692,0
5693,0
5694,0
5695,1
5696,1
5697,1
5698,1
5699,0
5700,0
5701,1
5702,0
5703,0
5704,0
5705,1
5706,1
5707,1
5708,0
5709,0
5710,0
5711,0
5712,1
5713,0
5714,0
5715,1
5716,1
5717,0
5718,0
5719,1
5720,1
5721,0
5722,1
5723,1
5724,1
5725,1
5726,1
5727,0
5728,0
5729,0
5730,0
5731,1
5732,1
5733,0
5734,0
5735,0
5736,0
5737,0
5738,0
5739,0
5740,0
5741,0
5742,1
5743,1
5744,1
5745,0
5746,0
5747,1
5748,1
5749,0
5750,0
5751,0
5752,0
5753,0
5754,0
5755,0
5756,0
5757,1
5758,1
5759,1
5760,0
5761,0
5762,1
